id_final,filename,class,train_test_final,xmin,ymin,xmax,ymax,height,width
405,CHBZBPDI/CHBZBPDI_f000159.jpg,Turtle,train,220.99998474120002,162.99080482240004,533.5888888889,297.7651501509,360,640
406,CHBZBPDI/CHBZBPDI_f000160.jpg,Turtle,train,221.5,161.99080482240004,533.5888888889,297.7651501509,360,640
407,CHBZBPDI/CHBZBPDI_f000161.jpg,Turtle,train,218.5,163.99080482240004,533.5888888889,297.7651501509,360,640
408,CHBZBPDI/CHBZBPDI_f000162.jpg,Turtle,train,204.5,163.99080482240004,533.5888888889,297.7651501509,360,640
409,CHBZBPDI/CHBZBPDI_f000163.jpg,Turtle,train,204.5,163.99080482240004,533.5888888889,297.7651501509,360,640
410,CHBZBPDI/CHBZBPDI_f000165.jpg,Turtle,train,204.5,163.99080482240004,533.5888888889,297.7651501509,360,640
411,CHBZBPDI/CHBZBPDI_f000166.jpg,Turtle,train,207.34444444439998,163.99080482240004,536.4333333333,300.6109999532,360,640
412,CHBZBPDI/CHBZBPDI_f000167.jpg,Turtle,train,207.34444444439998,163.99080482240004,536.4333333333,300.6109999532,360,640
413,CHBZBPDI/CHBZBPDI_f000170.jpg,Turtle,train,204.5,152.5,553.5,319.0,360,640
414,CHBZBPDI/CHBZBPDI_f000171.jpg,Turtle,train,205.5,152.5,553.5,319.0,360,640
415,CHBZBPDI/CHBZBPDI_f000172.jpg,Turtle,train,201.5,152.5,553.5,319.0,360,640
416,CJBFQDSN/CJBFQDSN_f000008.jpg,Iguana,train,291.2811965812,73.15217391300001,504.5,237.5,360,640
417,CJBFQDSN/CJBFQDSN_f000009.jpg,Iguana,train,288.2811965812,69.15217391300001,473.5,243.5,360,640
418,CJBFQDSN/CJBFQDSN_f000010.jpg,Iguana,train,286.2811965812,69.15217391300001,455.7888888889,239.5,360,640
419,CJBFQDSN/CJBFQDSN_f000011.jpg,Iguana,train,275.5,69.15217391300001,455.7888888889,232.5,360,640
420,CJBFQDSN/CJBFQDSN_f000012.jpg,Iguana,train,274.5,69.15217391300001,455.7888888889,232.5,360,640
421,CJBFQDSN/CJBFQDSN_f000013.jpg,Iguana,train,277.2811965812,69.15217391300001,455.7888888889,232.5,360,640
422,CJBFQDSN/CJBFQDSN_f000014.jpg,Iguana,train,273.2179487179001,67.72924901189998,455.50000000000006,232.5,360,640
423,CJBFQDSN/CJBFQDSN_f000015.jpg,Iguana,train,273.2179487179001,67.72924901189998,455.50000000000006,232.5,360,640
424,CJBFQDSN/CJBFQDSN_f000018.jpg,Iguana,train,276.5,53.5,455.5,232.5,360,640
425,CJBFQDSN/CJBFQDSN_f000019.jpg,Iguana,train,271.5,62.5,455.5,232.5,360,640
426,CJBFQDSN/CJBFQDSN_f000020.jpg,Iguana,train,269.2603305785,70.58264462809998,460.8223140496,234.0454545455,360,640
427,COMLYFNJ/COMLYFNJ_f000025.jpg,Iguana,train,21.673417116300016,165.5,206.5,289.4651663138,360,640
428,COMLYFNJ/COMLYFNJ_f000026.jpg,Iguana,train,21.673417116300016,165.5,206.5,289.4651663138,360,640
429,COMLYFNJ/COMLYFNJ_f000027.jpg,Iguana,train,21.673417116300016,165.5,206.5,289.4651663138,360,640
430,COMLYFNJ/COMLYFNJ_f000028.jpg,Iguana,train,21.673417116300016,165.5,206.5,289.4651663138,360,640
431,COMLYFNJ/COMLYFNJ_f000029.jpg,Iguana,train,21.673417116300016,165.5,206.5,289.4651663138,360,640
432,COMLYFNJ/COMLYFNJ_f000030.jpg,Iguana,train,21.673417116300016,165.5,206.5,289.4651663138,360,640
433,COMLYFNJ/COMLYFNJ_f000031.jpg,Iguana,train,21.673417116300016,165.5,206.5,289.4651663138,360,640
434,COMLYFNJ/COMLYFNJ_f000034.jpg,Iguana,train,21.673417116300016,165.5,206.5,289.4651663138,360,640
435,COMLYFNJ/COMLYFNJ_f000035.jpg,Iguana,train,21.673417116300016,165.5,206.5,289.4651663138,360,640
436,COMLYFNJ/COMLYFNJ_f000036.jpg,Iguana,train,21.673417116300016,165.5,206.5,289.4651663138,360,640
437,COMLYFNJ/COMLYFNJ_f000037.jpg,Iguana,train,21.673417116300016,165.5,206.5,289.4651663138,360,640
438,COMLYFNJ/COMLYFNJ_f000038.jpg,Iguana,train,21.673417116300016,165.5,206.5,289.4651663138,360,640
439,COMLYFNJ/COMLYFNJ_f000039.jpg,Iguana,train,21.673417116300016,165.5,206.5,289.4651663138,360,640
440,COMLYFNJ/COMLYFNJ_f000040.jpg,Iguana,train,21.673417116300016,165.5,206.5,289.4651663138,360,640
441,COQHIFNJ/COQHIFNJ_f000022.jpg,Iguana,train,113.5,21.5,340.5,70.5,360,640
442,COQHIFNJ/COQHIFNJ_f000023.jpg,Iguana,train,113.5,21.5,351.5,73.5,360,640
443,COQHIFNJ/COQHIFNJ_f000024.jpg,Iguana,train,113.5,15.5,348.5,74.5,360,640
444,COQHIFNJ/COQHIFNJ_f000025.jpg,Iguana,train,316.5,11.5,366.5,68.5,360,640
445,COQHIFNJ/COQHIFNJ_f000026.jpg,Iguana,train,316.5,11.5,366.5,68.5,360,640
446,COQHIFNJ/COQHIFNJ_f000027.jpg,Iguana,train,316.5,11.5,366.5,68.5,360,640
447,COQHIFNJ/COQHIFNJ_f000028.jpg,Iguana,train,316.5,11.5,366.5,68.5,360,640
448,COQHIFNJ/COQHIFNJ_f000030.jpg,Iguana,train,316.5,11.5,370.8760683761,75.0653495441,360,640
449,COQHIFNJ/COQHIFNJ_f000031.jpg,Iguana,train,316.5,11.5,378.5341880342,83.8191489362,360,640
450,COQHIFNJ/COQHIFNJ_f000032.jpg,Iguana,train,70.5,11.5,374.8760683761,347.5,360,640
451,COQHIFNJ/COQHIFNJ_f000033.jpg,Iguana,train,84.5,11.5,378.8760683761,347.5,360,640
452,COQHIFNJ/COQHIFNJ_f000034.jpg,Iguana,train,316.5,11.5,375.8760683761,100.0653495441,360,640
453,COQHIFNJ/COQHIFNJ_f000035.jpg,Iguana,train,316.5,11.5,376.8760683761,85.0653495441,360,640
454,COQHIFNJ/COQHIFNJ_f000036.jpg,Iguana,train,316.5,11.5,382.8760683761,87.0653495441,360,640
455,COXGXJNO/COXGXJNO_f000297.jpg,Rhacodactylus Trachyrhynchus Gecko,train,274.9443707662,163.2011690672,476.2972357606,219.2970516993,360,640
456,COXGXJNO/COXGXJNO_f000298.jpg,Rhacodactylus Trachyrhynchus Gecko,train,276.9443707662,163.2011690672,476.2972357606,219.2970516993,360,640
457,COXGXJNO/COXGXJNO_f000299.jpg,Rhacodactylus Trachyrhynchus Gecko,train,277.9443707662,167.2011690672,480.2972357606,229.9676165863,360,640
458,COXGXJNO/COXGXJNO_f000300.jpg,Rhacodactylus Trachyrhynchus Gecko,train,279.3312143465,168.2011690672,482.8932925716,225.9676165863,360,640
459,COXGXJNO/COXGXJNO_f000301.jpg,Rhacodactylus Trachyrhynchus Gecko,train,278.9443707662,170.2011690672,489.2972357606,229.9676165863,360,640
460,COXGXJNO/COXGXJNO_f000302.jpg,Rhacodactylus Trachyrhynchus Gecko,train,282.3312143465,168.2011690672,498.8932925716,229.9676165863,360,640
461,COXGXJNO/COXGXJNO_f000305.jpg,Rhacodactylus Trachyrhynchus Gecko,train,282.3312143465,168.2011690672,498.8932925716,229.9676165863,360,640
462,COXGXJNO/COXGXJNO_f000306.jpg,Rhacodactylus Trachyrhynchus Gecko,train,282.3312143465,168.2011690672,498.8932925716,229.9676165863,360,640
463,COXGXJNO/COXGXJNO_f000307.jpg,Rhacodactylus Trachyrhynchus Gecko,train,282.3312143465,168.2011690672,498.8932925716,229.9676165863,360,640
464,COXGXJNO/COXGXJNO_f000309.jpg,Rhacodactylus Trachyrhynchus Gecko,train,282.3312143465,168.2011690672,498.8932925716,229.9676165863,360,640
465,COXGXJNO/COXGXJNO_f000310.jpg,Rhacodactylus Trachyrhynchus Gecko,train,282.3312143465,168.2011690672,498.8932925716,229.9676165863,360,640
466,COXGXJNO/COXGXJNO_f000311.jpg,Rhacodactylus Trachyrhynchus Gecko,train,282.3312143465,168.2011690672,498.8932925716,229.9676165863,360,640
467,COXGXJNO/COXGXJNO_f000312.jpg,Rhacodactylus Trachyrhynchus Gecko,train,282.3312143465,168.2011690672,498.8932925716,229.9676165863,360,640
468,COXGXJNO/COXGXJNO_f000313.jpg,Rhacodactylus Trachyrhynchus Gecko,train,282.3312143465,168.2011690672,498.8932925716,229.9676165863,360,640
469,CRJBJBQT/CRJBJBQT_f000010.jpg,Black Bearded Draco,train,374.0813872562,131.9034139781,412.3098921291,298.9002421622,360,640
470,CRJBJBQT/CRJBJBQT_f000011.jpg,Black Bearded Draco,train,373.0813872562,131.9034139781,412.3098921291,298.9002421622,360,640
471,CRJBJBQT/CRJBJBQT_f000016.jpg,Black Bearded Draco,train,375.0813872562,131.9034139781,412.3098921291,298.9002421622,360,640
472,CRJBJBQT/CRJBJBQT_f000017.jpg,Black Bearded Draco,train,375.0813872562,131.9034139781,412.3098921291,298.9002421622,360,640
473,CRJBJBQT/CRJBJBQT_f000022.jpg,Black Bearded Draco,train,375.0813872562,131.9034139781,412.3098921291,298.9002421622,360,640
474,CTVKNBQT/CTVKNBQT_f000008.jpg,Black Bearded Draco,train,270.2053728322,42.655466280900015,413.880041105,172.6026817592,360,640
475,CTVKNBQT/CTVKNBQT_f000009.jpg,Black Bearded Draco,train,270.2053728322,42.655466280900015,413.880041105,172.6026817592,360,640
476,CTVKNBQT/CTVKNBQT_f000010.jpg,Black Bearded Draco,train,270.2053728322,42.655466280900015,413.880041105,172.6026817592,360,640
477,CTVKNBQT/CTVKNBQT_f000014.jpg,Black Bearded Draco,train,270.2053728322,42.655466280900015,413.880041105,172.6026817592,360,640
478,CTVKNBQT/CTVKNBQT_f000017.jpg,Black Bearded Draco,train,280.6777777778,41.76482213439999,409.1,184.5625551236,360,640
479,CTVKNBQT/CTVKNBQT_f000018.jpg,Black Bearded Draco,train,280.6777777778,41.76482213439999,409.1,184.5625551236,360,640
480,CTVKNBQT/CTVKNBQT_f000019.jpg,Black Bearded Draco,train,280.6777777778,41.76482213439999,409.1,184.5625551236,360,640
481,CTYIVBQT/CTYIVBQT_f000000.jpg,Black Bearded Draco,train,204.5,163.20266979030004,520.5,352.5489764585001,360,640
482,CTYIVBQT/CTYIVBQT_f000001.jpg,Black Bearded Draco,train,204.5,163.20266979030004,520.5,352.5489764585001,360,640
483,CTYIVBQT/CTYIVBQT_f000004.jpg,Black Bearded Draco,train,204.5,150.5,520.5,352.5,360,640
484,CTYIVBQT/CTYIVBQT_f000005.jpg,Black Bearded Draco,train,204.5,150.5,520.5,352.5,360,640
485,CTYIVBQT/CTYIVBQT_f000038.jpg,Black Bearded Draco,train,208.36324786320003,146.0319148936,616.7444444444,348.5577507599,360,640
486,CTYIVBQT/CTYIVBQT_f000040.jpg,Black Bearded Draco,train,208.36324786320003,146.0319148936,616.7444444444,348.5577507599,360,640
487,CTYIVBQT/CTYIVBQT_f000041.jpg,Black Bearded Draco,train,208.36324786320003,146.0319148936,616.7444444444,348.5577507599,360,640
488,CTYIVBQT/CTYIVBQT_f000042.jpg,Black Bearded Draco,train,208.36324786320003,146.0319148936,616.7444444444,348.5577507599,360,640
489,CVWRXWSW/CVWRXWSW_f000041.jpg,Chameleon,train,0.5,102.5,639.5,307.5,360,640
490,CVWRXWSW/CVWRXWSW_f000042.jpg,Chameleon,train,0.5,102.5,639.5,307.5,360,640
491,CVWRXWSW/CVWRXWSW_f000043.jpg,Chameleon,train,0.5,102.5,639.5,307.5,360,640
492,CVWRXWSW/CVWRXWSW_f000044.jpg,Chameleon,train,0.5,102.5,639.5,307.5,360,640
493,CVWRXWSW/CVWRXWSW_f000045.jpg,Chameleon,train,0.5,102.5,639.5,307.5,360,640
494,CVWRXWSW/CVWRXWSW_f000046.jpg,Chameleon,train,0.5,102.5,639.5,307.5,360,640
495,CVWRXWSW/CVWRXWSW_f000047.jpg,Chameleon,train,0.5,102.5,639.5,307.5,360,640
496,CVWRXWSW/CVWRXWSW_f000048.jpg,Chameleon,train,0.5,102.5,639.5,307.5,360,640
497,CVWRXWSW/CVWRXWSW_f000050.jpg,Chameleon,train,0.5,102.5,639.5,307.5,360,640
498,CVWRXWSW/CVWRXWSW_f000051.jpg,Chameleon,train,52.5,116.5,639.5,307.5,360,640
499,CVWRXWSW/CVWRXWSW_f000052.jpg,Chameleon,train,58.5,102.5,639.5,307.5,360,640
500,CVWRXWSW/CVWRXWSW_f000105.jpg,Chameleon,train,56.31355932200006,129.07142857140002,634.0762711864,324.3120300752,360,640
501,CVWRXWSW/CVWRXWSW_f000106.jpg,Chameleon,train,56.31355932200006,129.07142857140002,634.0762711864,324.3120300752,360,640
502,CVWRXWSW/CVWRXWSW_f000107.jpg,Chameleon,train,56.31355932200006,129.07142857140002,634.0762711864,324.3120300752,360,640
503,CVWRXWSW/CVWRXWSW_f000108.jpg,Chameleon,train,49.31355932200006,129.07142857140002,634.0762711864,324.3120300752,360,640
504,CVWRXWSW/CVWRXWSW_f000109.jpg,Chameleon,train,56.31355932200006,129.07142857140002,634.0762711864,324.3120300752,360,640
505,CVWRXWSW/CVWRXWSW_f000110.jpg,Chameleon,train,49.31355932200006,129.07142857140002,634.0762711864,324.3120300752,360,640
506,CVWRXWSW/CVWRXWSW_f000112.jpg,Chameleon,train,49.31355932200006,115.537593985,634.0762711864,324.3120300752,360,640
507,CVWRXWSW/CVWRXWSW_f000113.jpg,Chameleon,train,49.31355932200006,115.537593985,634.0762711864,324.3120300752,360,640
508,CVWRXWSW/CVWRXWSW_f000114.jpg,Chameleon,train,49.31355932200006,115.537593985,634.0762711864,324.3120300752,360,640
509,CVWRXWSW/CVWRXWSW_f000115.jpg,Chameleon,train,49.31355932200006,115.537593985,634.0762711864,324.3120300752,360,640
510,CVWRXWSW/CVWRXWSW_f000116.jpg,Chameleon,train,49.31355932200006,115.537593985,634.0762711864,324.3120300752,360,640
511,CVWRXWSW/CVWRXWSW_f000117.jpg,Chameleon,train,49.31355932200006,115.537593985,634.0762711864,324.3120300752,360,640
512,CVWRXWSW/CVWRXWSW_f000118.jpg,Chameleon,train,49.31355932200006,115.537593985,634.0762711864,324.3120300752,360,640
513,CVWRXWSW/CVWRXWSW_f000119.jpg,Chameleon,train,49.31355932200006,115.537593985,634.0762711864,324.3120300752,360,640
514,DAIJJEDF/DAIJJEDF_f000005.jpg,Chelonia Mydas Turtle,train,252.8816679189,105.36851990980001,570.0660785162,234.14107642920004,360,640
515,DAIJJEDF/DAIJJEDF_f000006.jpg,Chelonia Mydas Turtle,train,252.8816679189,105.36851990980001,570.0660785162,234.14107642920004,360,640
516,DAIJJEDF/DAIJJEDF_f000007.jpg,Chelonia Mydas Turtle,train,252.8816679189,105.36851990980001,570.0660785162,234.14107642920004,360,640
517,DAIJJEDF/DAIJJEDF_f000008.jpg,Chelonia Mydas Turtle,train,252.8816679189,105.36851990980001,570.0660785162,234.14107642920004,360,640
518,DAIJJEDF/DAIJJEDF_f000009.jpg,Chelonia Mydas Turtle,train,252.8816679189,105.36851990980001,570.0660785162,234.14107642920004,360,640
519,DAIJJEDF/DAIJJEDF_f000010.jpg,Chelonia Mydas Turtle,train,252.8816679189,105.36851990980001,570.0660785162,234.14107642920004,360,640
520,DAIJJEDF/DAIJJEDF_f000011.jpg,Chelonia Mydas Turtle,train,252.8816679189,105.36851990980001,565.7994118495,234.14107642920004,360,640
521,DAIJJEDF/DAIJJEDF_f000012.jpg,Chelonia Mydas Turtle,train,252.8816679189,105.36851990980001,565.7994118495,234.14107642920004,360,640
522,DAIJJEDF/DAIJJEDF_f000013.jpg,Chelonia Mydas Turtle,train,252.8816679189,105.36851990980001,581.443856294,234.14107642920004,360,640
523,DAIJJEDF/DAIJJEDF_f000014.jpg,Chelonia Mydas Turtle,train,252.8816679189,105.3685199098,566.443856294,232.7750495185,360,640
524,DAIJJEDF/DAIJJEDF_f000015.jpg,Chelonia Mydas Turtle,train,252.8816679189,105.3685199098,573.443856294,232.7750495185,360,640
525,DCLIAFNJ/DCLIAFNJ_f000001.jpg,Iguana,train,344.5,158.5,601.5,295.5,360,640
526,DCLIAFNJ/DCLIAFNJ_f000002.jpg,Iguana,train,346.5,158.5,601.5,295.5,360,640
527,DCLIAFNJ/DCLIAFNJ_f000003.jpg,Iguana,train,350.5,166.5,597.5,293.5,360,640
528,DCLIAFNJ/DCLIAFNJ_f000004.jpg,Iguana,train,296.3222222222,170.1626139818,629.6538461538,302.6003039514,360,640
529,DCLIAFNJ/DCLIAFNJ_f000005.jpg,Iguana,train,296.3222222222,159.1626139818,629.6538461538,302.6003039514,360,640
530,DCLIAFNJ/DCLIAFNJ_f000007.jpg,Iguana,train,327.61111111110006,151.3300395257,571.2333333333002,291.1996047431,360,640
531,DCLIAFNJ/DCLIAFNJ_f000008.jpg,Iguana,train,327.61111111110006,151.3300395257,571.2333333333002,291.1996047431,360,640
532,DCLIAFNJ/DCLIAFNJ_f000009.jpg,Iguana,train,326.1888888889,154.17588932809997,562.7,285.5079051383,360,640
533,DCLIAFNJ/DCLIAFNJ_f000011.jpg,Iguana,train,326.1888888889,154.17588932809997,562.7,285.5079051383,360,640
534,DCLIAFNJ/DCLIAFNJ_f000012.jpg,Iguana,train,336.5,185.5,386.5,219.5,360,640
535,DCUOGJNO/DCUOGJNO_f000019.jpg,Gecko,train,60.51318359649997,200.3253866184,548.3008107004,260.0038886617,360,640
536,DCUOGJNO/DCUOGJNO_f000020.jpg,Gecko,train,60.51318359649997,200.3253866184,548.3008107004,260.0038886617,360,640
537,DCUOGJNO/DCUOGJNO_f000021.jpg,Gecko,train,60.51318359649997,200.3253866184,548.3008107004,260.0038886617,360,640
538,DCUOGJNO/DCUOGJNO_f000022.jpg,Gecko,train,59.51318359649997,204.594161322,548.3008107004,263.594161322,360,640
539,DCUOGJNO/DCUOGJNO_f000023.jpg,Gecko,train,59.51318359649997,204.594161322,548.3008107004,263.594161322,360,640
540,DCUOGJNO/DCUOGJNO_f000024.jpg,Gecko,train,59.51318359649997,200.3253866184,548.3008107004,263.594161322,360,640
541,DCUOGJNO/DCUOGJNO_f000025.jpg,Gecko,train,59.51318359649997,204.594161322,548.3008107004,263.594161322,360,640
542,DCUOGJNO/DCUOGJNO_f000029.jpg,Gecko,train,90.35858585860001,201.84387351779998,497.9242424242,269.40298239309993,360,640
543,DCUOGJNO/DCUOGJNO_f000030.jpg,Gecko,train,87.77272727270002,196.66960114980003,490.1666666667,270.69655048510003,360,640
544,DCUOGJNO/DCUOGJNO_f000031.jpg,Gecko,train,90.35858585860001,201.84387351779998,497.9242424242,269.40298239309993,360,640
545,DCUOGJNO/DCUOGJNO_f000032.jpg,Gecko,train,90.35858585860001,201.84387351779998,497.9242424242,269.40298239309993,360,640
546,DCUOGJNO/DCUOGJNO_f000033.jpg,Gecko,train,106.5,213.84387351779998,497.9242424242,269.40298239309993,360,640
547,DCUOGJNO/DCUOGJNO_f000034.jpg,Gecko,train,104.5,210.84387351779998,497.9242424242,269.40298239309993,360,640
548,DCUOGJNO/DCUOGJNO_f000035.jpg,Gecko,train,109.5,213.5,576.5,270.5,360,640
549,DDCNKWSW/DDCNKWSW_f000029.jpg,Chameleon,train,86.65254237290003,123.65789473680002,539.2935969868,355.4398496241,360,640
550,DDCNKWSW/DDCNKWSW_f000030.jpg,Chameleon,train,81.65254237290003,123.65789473680002,539.2935969868,355.4398496241,360,640
551,DDCNKWSW/DDCNKWSW_f000031.jpg,Chameleon,train,81.65254237290003,123.65789473680002,539.2935969868,355.4398496241,360,640
552,DDCNKWSW/DDCNKWSW_f000032.jpg,Chameleon,train,79.65254237290003,123.65789473680002,539.2935969868,345.4398496241,360,640
553,DDCNKWSW/DDCNKWSW_f000033.jpg,Chameleon,train,81.65254237290003,123.65789473680002,539.2935969868,355.4398496241,360,640
554,DDCNKWSW/DDCNKWSW_f000034.jpg,Chameleon,train,69.65254237290003,123.65789473680002,539.2935969868,355.4398496241,360,640
555,DDCNKWSW/DDCNKWSW_f000036.jpg,Chameleon,train,69.65254237290003,62.7556390977,536.4491525424,355.4398496241,360,640
556,DDCNKWSW/DDCNKWSW_f000037.jpg,Chameleon,train,69.65254237290003,62.7556390977,536.4491525424,355.4398496241,360,640
557,DDCNKWSW/DDCNKWSW_f000038.jpg,Chameleon,train,69.65254237290003,62.7556390977,536.4491525424,355.4398496241,360,640
558,DDCNKWSW/DDCNKWSW_f000039.jpg,Chameleon,train,69.65254237290003,62.7556390977,536.4491525424,355.4398496241,360,640
559,DDCNKWSW/DDCNKWSW_f000040.jpg,Chameleon,train,69.65254237290003,62.7556390977,536.4491525424,355.4398496241,360,640
560,DDCNKWSW/DDCNKWSW_f000041.jpg,Chameleon,train,67.65254237290003,62.7556390977,536.4491525424,355.4398496241,360,640
561,DDCNKWSW/DDCNKWSW_f000042.jpg,Chameleon,train,68.65254237290003,62.7556390977,536.4491525424,355.4398496241,360,640
562,DDCNKWSW/DDCNKWSW_f000043.jpg,Chameleon,train,73.65254237290003,62.7556390977,536.4491525424,355.4398496241,360,640
563,DDVIYEDF/DDVIYEDF_f000006.jpg,Gavialis Gangeticus Crocodile,train,134.9444444444,102.72134387349999,339.4111111111,221.47628458499997,360,640
564,DDVIYEDF/DDVIYEDF_f000007.jpg,Gavialis Gangeticus Crocodile,train,144.9444444444,102.72134387349999,339.4111111111,221.47628458499997,360,640
565,DDVIYEDF/DDVIYEDF_f000008.jpg,Gavialis Gangeticus Crocodile,train,145.9444444444,106.72134387349999,339.4111111111,221.47628458499997,360,640
566,DDVIYEDF/DDVIYEDF_f000009.jpg,Gavialis Gangeticus Crocodile,train,156.9444444444,88.72134387349999,339.4111111111,221.476284585,360,640
567,DDVIYEDF/DDVIYEDF_f000010.jpg,Gavialis Gangeticus Crocodile,train,158.36666666670004,90.14426877469998,340.83333333330006,222.8992094862,360,640
568,DDVIYEDF/DDVIYEDF_f000011.jpg,Gavialis Gangeticus Crocodile,train,158.36666666670004,90.14426877469998,340.83333333330006,222.8992094862,360,640
569,DDVIYEDF/DDVIYEDF_f000012.jpg,Gavialis Gangeticus Crocodile,train,166.83942407430004,83.4900562935,325.5712681609,211.9591408434,360,640
570,DDVIYEDF/DDVIYEDF_f000013.jpg,Gavialis Gangeticus Crocodile,train,167.83942407430004,83.4900562935,325.5712681609,211.9591408434,360,640
571,DDVIYEDF/DDVIYEDF_f000014.jpg,Gavialis Gangeticus Crocodile,train,166.83942407430004,83.4900562935,325.5712681609,211.9591408434,360,640
572,DEKLNKBT/DEKLNKBT_f000057.jpg,Malayan Water Monitor Lizard,train,87.5,146.5,391.5,269.5,360,640
573,DEKLNKBT/DEKLNKBT_f000058.jpg,Malayan Water Monitor Lizard,train,95.5,149.5,388.5,269.5,360,640
574,DEKLNKBT/DEKLNKBT_f000059.jpg,Malayan Water Monitor Lizard,train,92.5,148.5,392.5,265.5,360,640
575,DEKLNKBT/DEKLNKBT_f000060.jpg,Malayan Water Monitor Lizard,train,59.78356400640001,145.42878249479998,409.9911522297,243.27442495889997,360,640
576,DEKLNKBT/DEKLNKBT_f000061.jpg,Malayan Water Monitor Lizard,train,59.78356400640001,145.42878249479998,409.9911522297,243.27442495889997,360,640
577,DEKLNKBT/DEKLNKBT_f000063.jpg,Malayan Water Monitor Lizard,train,59.78356400640001,145.42878249479998,409.9911522297,243.27442495889997,360,640
578,DEKLNKBT/DEKLNKBT_f000064.jpg,Malayan Water Monitor Lizard,train,59.78356400640001,145.42878249479998,409.9911522297,243.27442495889997,360,640
579,DEKLNKBT/DEKLNKBT_f000065.jpg,Malayan Water Monitor Lizard,train,59.78356400640001,145.42878249479998,409.9911522297,243.27442495889997,360,640
580,DEKLNKBT/DEKLNKBT_f000068.jpg,Malayan Water Monitor Lizard,train,59.78356400640001,142.58293269249998,409.9911522297,243.27442495889997,360,640
581,DEKLNKBT/DEKLNKBT_f000069.jpg,Malayan Water Monitor Lizard,train,112.8270138227,146.58293269249998,408.9911522297,231.59810277749997,360,640
582,DEKLNKBT/DEKLNKBT_f000070.jpg,Malayan Water Monitor Lizard,train,125.8270138227,145.58293269249998,408.9911522297,228.59810277749997,360,640
583,DEVJLBQT/DEVJLBQT_f000023.jpg,Black Bearded Draco,train,247.5,98.5,488.5,351.5,360,640
584,DEVJLBQT/DEVJLBQT_f000024.jpg,Black Bearded Draco,train,247.5,98.5,488.5,351.5,360,640
585,DEVJLBQT/DEVJLBQT_f000025.jpg,Black Bearded Draco,train,247.5,98.5,488.5,351.5,360,640
586,DEVJLBQT/DEVJLBQT_f000026.jpg,Black Bearded Draco,train,247.5,98.5,488.5,351.5,360,640
587,DEVJLBQT/DEVJLBQT_f000027.jpg,Black Bearded Draco,train,247.5,98.5,488.5,351.5,360,640
588,DEVJLBQT/DEVJLBQT_f000029.jpg,Black Bearded Draco,train,247.5,98.5,488.5,351.5,360,640
589,DEVJLBQT/DEVJLBQT_f000032.jpg,Black Bearded Draco,train,247.5,98.5,488.5,351.5,360,640
590,DEVJLBQT/DEVJLBQT_f000033.jpg,Black Bearded Draco,train,247.5,98.5,488.5,345.8083003953,360,640
591,DEVJLBQT/DEVJLBQT_f000034.jpg,Black Bearded Draco,train,247.5,98.5,488.5,351.5,360,640
592,DEVJLBQT/DEVJLBQT_f000035.jpg,Black Bearded Draco,train,247.5,98.5,488.5,351.5,360,640
593,DEVJLBQT/DEVJLBQT_f000036.jpg,Black Bearded Draco,train,247.5,98.5,488.5,351.5,360,640
594,DEVJLBQT/DEVJLBQT_f000037.jpg,Black Bearded Draco,train,247.5,98.5,488.5,351.5,360,640
595,DEVJLBQT/DEVJLBQT_f000038.jpg,Black Bearded Draco,train,247.5,98.5,488.5,351.5,360,640
596,DFCHPDSN/DFCHPDSN_f000068.jpg,Iguana,train,114.5,0.5,578.5,339.5,360,640
597,DFCHPDSN/DFCHPDSN_f000069.jpg,Iguana,train,112.5,0.5,549.5,313.5,360,640
598,DFCHPDSN/DFCHPDSN_f000070.jpg,Iguana,train,111.5,0.5,549.5,313.5,360,640
599,DFCHPDSN/DFCHPDSN_f000071.jpg,Iguana,train,92.5,0.5,578.5,313.5,360,640
600,DFCHPDSN/DFCHPDSN_f000072.jpg,Iguana,train,92.5,0.5,549.5,313.5,360,640
601,DFCHPDSN/DFCHPDSN_f000074.jpg,Iguana,train,92.5,0.5,549.5,313.5,360,640
602,DFCHPDSN/DFCHPDSN_f000075.jpg,Iguana,train,92.5,0.5,549.5,313.5,360,640
603,DFCHPDSN/DFCHPDSN_f000076.jpg,Iguana,train,92.5,0.5,549.5,313.5,360,640
604,DFCHPDSN/DFCHPDSN_f000079.jpg,Iguana,train,92.5,0.5,549.5,313.5,360,640
605,DFCHPDSN/DFCHPDSN_f000080.jpg,Iguana,train,92.5,25.5,627.5,313.5,360,640
606,DFCHPDSN/DFCHPDSN_f000081.jpg,Iguana,train,92.5,16.5,622.5,313.5,360,640
607,DFWUZEDF/DFWUZEDF_f000026.jpg,Caretta Caretta Turtle,train,208.11837210749997,112.76312839349998,397.5000339710999,167.1842051625,360,640
608,DFWUZEDF/DFWUZEDF_f000027.jpg,Caretta Caretta Turtle,train,208.11837210749997,112.76312839349998,397.5000339710999,167.1842051625,360,640
609,DFWUZEDF/DFWUZEDF_f000028.jpg,Caretta Caretta Turtle,train,208.11837210749997,112.76312839349998,397.5000339710999,167.1842051625,360,640
610,DFWUZEDF/DFWUZEDF_f000029.jpg,Caretta Caretta Turtle,train,208.11837210749997,112.76312839349998,397.5000339710999,167.1842051625,360,640
611,DFWUZEDF/DFWUZEDF_f000030.jpg,Caretta Caretta Turtle,train,208.11837210749997,112.76312839349998,397.5000339710999,167.1842051625,360,640
